,AMI,AMI_gt,ARI,ARI_gt,CorrelationScore,CorrelationScore_gt,InstabilityScore,InstabilityScore_gt,method
4.0,0.0703009023872,0.242738676475,0.0727680263812,0.00554886504682,0.467857142857,0.45625,0.824182781414,0.931778444783,complete
5.0,0.0911614627108,0.23819254012,0.104429573549,-0.00278335774055,0.517142857143,0.270714285714,0.761242930307,0.874974443799,complete
6.0,0.103456980057,0.230286665431,0.115945170973,-0.0155800112838,0.39880952381,0.35,0.739809448586,0.831131954386,complete
7.0,0.105243273478,0.217943747012,0.125419210854,-0.0342380466617,0.435204081633,0.241836734694,0.720784024023,0.823213711786,complete
8.0,0.123582111504,0.250134368636,0.111242083971,0.0254514830391,0.501339285714,0.526530612245,0.741899252152,0.790495273035,complete
9.0,0.142443717325,0.241641751857,0.125668991219,0.0176730206231,0.405555555556,0.502551020408,0.749656127416,0.803886570676,complete
10.0,0.150553127797,0.249705035388,0.136086087344,0.0258314532456,0.363571428571,0.482653061224,0.756344392205,0.786075619057,complete
2.0,0.0394355731475,0.0605054756487,-0.016134743675,-0.114057660589,0.7125,0.496428571429,0.964161452583,0.967380689486,complete
3.0,0.0338223178158,0.108636473545,0.0344998352473,-0.16123478761,0.50119047619,0.384523809524,0.808510324484,0.907684365782,complete
4.0,0.0728781024572,0.251322969401,0.0576427799678,0.01736573764,0.589285714286,0.320535714286,0.840860109236,0.905955485575,complete
5.0,0.0835097962307,0.24558432059,0.0676574482941,0.000449314004233,0.448571428571,0.152142857143,0.840602253055,0.891149592385,complete
6.0,0.0863301260453,0.228822429147,0.0776576447272,-0.0250220437046,0.383333333333,0.22619047619,0.846190452683,0.917596880091,complete
7.0,0.0845491967572,0.214858864479,0.0732039388766,-0.0387999655085,0.423979591837,0.176020408163,0.861919861078,0.90015398416,complete
8.0,0.119533117826,0.250108238753,0.0888460208925,0.0203920810163,0.434821428571,0.327040816327,0.827057993509,0.822429801044,complete
9.0,0.132113960723,0.243400645502,0.102638142167,0.0137823391713,0.501984126984,0.363775510204,0.80707659675,0.809810904813,complete
10.0,0.141713525742,0.233709859209,0.117726604956,-0.000516510115638,0.497857142857,0.320408163265,0.80274312502,0.822563942922,complete
2.0,0.0142208216973,0.0594208614853,0.0293567167268,-0.136181945911,0.489285714286,0.225,0.817686173476,0.99957305852,complete
3.0,0.0577761288854,0.202685807398,0.053922736968,-0.046558695625,0.619047619048,0.402380952381,0.813348082596,1.03528023599,complete
4.0,0.0877393152682,0.27961651022,0.0630356774571,0.0356129752644,0.7,0.429464285714,0.777916646164,0.868297003395,complete
5.0,0.0871890048822,0.256272849635,0.0718346893246,0.00343630138108,0.61,0.322142857143,0.775901658713,0.815834056784,complete
6.0,0.10787302434,0.248867246554,0.0873248899033,-0.0223823943361,0.433333333333,0.422619047619,0.75729673693,0.830646196377,complete
7.0,0.110564397374,0.273410373981,0.0893789009123,0.039281298918,0.360204081633,0.515816326531,0.805276715772,0.749105596677,complete
8.0,0.114240481643,0.259762538652,0.0883756204289,0.0180496179047,0.465625,0.414795918367,0.811784958374,0.76735431071,complete
9.0,0.132756933529,0.249480058946,0.0990546832859,0.00360705097798,0.490873015873,0.470408163265,0.795227928475,0.792949338422,complete
10.0,0.156323975371,0.265224694326,0.128793880766,0.0371365985092,0.493928571429,0.573469387755,0.78742703846,0.760849123546,complete
2.0,-0.000235368734552,0.047082335546,-0.00262592922532,-0.129888736984,0.425,0.385714285714,0.843440068703,0.957722978776,complete
3.0,0.030680563219,0.208511088663,0.0773459465877,0.0243282457168,0.371428571429,0.602380952381,0.718407079646,0.808510324484,complete
4.0,0.0521980668661,0.25880739814,0.0558571676266,0.0129085273593,0.6125,0.646428571429,0.832790434483,0.912411225377,complete
5.0,0.0682249123574,0.290030951256,0.0477613296827,0.0822483932697,0.429285714286,0.647857142857,0.849700774135,0.793087754085,complete
6.0,0.0732747626789,0.272761981665,0.0474277405628,0.0564104598977,0.380357142857,0.489285714286,0.84959075875,0.806844053907,complete
7.0,0.0758970430381,0.255201522688,0.0502322802523,0.0278414932995,0.41887755102,0.292857142857,0.839734629167,0.791587955656,complete
8.0,0.123685654685,0.270813078313,0.0884531725031,0.0538633054827,0.372321428571,0.436224489796,0.815487512347,0.715055735854,complete
9.0,0.129779563683,0.257735267589,0.101701779079,0.0275466073233,0.486507936508,0.629591836735,0.79978510858,0.77608777203,complete
10.0,0.162502689533,0.275161352199,0.13032135269,0.0513839292276,0.509285714286,0.561734693878,0.786526092191,0.767155747424,complete
2.0,-0.000297789888304,0.120588025052,-0.00447460434222,0.0304038369588,0.614285714286,0.617857142857,0.659138755981,0.741229297019,complete
3.0,0.0386200412999,0.231483307329,0.0645485825607,0.0224572701311,0.605952380952,0.634523809524,0.778274336283,0.852654867257,complete
4.0,0.0749054446338,0.287554694549,0.0760257306512,0.0498714605799,0.554464285714,0.669642857143,0.792980039036,0.797283865571,complete
5.0,0.0736772854106,0.262641192368,0.0851211376428,0.0229168548276,0.557142857143,0.592857142857,0.7693305046,0.767308611027,complete
6.0,0.0840197437588,0.263419439001,0.0728553053325,0.0225294626199,0.582738095238,0.428571428571,0.801014957792,0.809758601965,complete
7.0,0.108885438976,0.263115690475,0.081456822866,0.0266882378804,0.541326530612,0.677551020408,0.782147431439,0.790171877024,complete
8.0,0.13856400398,0.269960828261,0.115132994457,0.0470777397704,0.634375,0.677551020408,0.758560745026,0.774759418654,complete
9.0,0.15101682162,0.271210634236,0.124401031556,0.0479006421198,0.614285714286,0.682653061224,0.745554665321,0.762871949723,complete
10.0,0.17780589051,0.269933594793,0.14894654619,0.0465804473504,0.578571428571,0.685714285714,0.733820735498,0.754092026534,complete
2.0,0.0271037896025,0.153199837137,0.0316019433426,0.0179042029569,0.930357142857,0.510714285714,0.825734265734,1.17421666053,complete
3.0,0.0698346510825,0.248715804137,0.0814995113396,0.0568322336467,0.825,0.657142857143,0.731710914454,0.862330383481,complete
4.0,0.0658743616589,0.250166637072,0.0707633389397,0.0141122338661,0.688392857143,0.446428571429,0.764467188243,0.881746461316,complete
5.0,0.0817048039806,0.261916911892,0.0793807298531,0.0271839644625,0.640714285714,0.497142857143,0.757199143161,0.828470891616,complete
6.0,0.10982649493,0.276837519445,0.111914013929,0.0520436134641,0.591071428571,0.592261904762,0.74612430271,0.822388310214,complete
7.0,0.115956912995,0.267796475495,0.115543214944,0.0446955934863,0.523469387755,0.452551020408,0.735888862772,0.799140375031,complete
8.0,0.124185842243,0.251728313037,0.117512337143,0.0189206276263,0.519642857143,0.391836734694,0.737733878933,0.816875970086,complete
9.0,0.124411297744,0.241247097381,0.126404501995,0.00379267910359,0.523015873016,0.336224489796,0.743276075268,0.849002653724,complete
10.0,0.147032979924,0.24881417044,0.13674730195,0.0200986026743,0.424642857143,0.485714285714,0.743731144449,0.836078136946,complete
2.0,0.00480190764167,0.0506554733619,0.021623541832,-0.108154925245,0.648214285714,0.546428571429,0.801589988958,0.91989694516,complete
3.0,0.00810809174829,0.206615947077,0.0267208236027,0.000104716810289,0.377380952381,0.47619047619,0.856887905605,0.951828908555,complete
4.0,0.0474165826816,0.209606342062,0.0550098479025,-0.0500274610632,0.411607142857,0.534821428571,0.815575128344,0.945227902705,complete
5.0,0.0914062728413,0.224978267627,0.107598197253,-0.019198118565,0.543571428571,0.527857142857,0.778934499073,0.91642326205,complete
6.0,0.100521509311,0.27402814928,0.087677581455,0.062118386153,0.47619047619,0.654166666667,0.816073456089,0.818016488128,complete
7.0,0.10790557975,0.26356391115,0.103098969106,0.04195887861,0.487755102041,0.483673469388,0.801028479874,0.794892139133,complete
8.0,0.110039450978,0.255424001099,0.106054317719,0.0336927620125,0.419642857143,0.412755102041,0.796974742486,0.779387611119,complete
9.0,0.122202735019,0.242061913725,0.101237881624,0.0167441036531,0.522619047619,0.435204081633,0.796139364496,0.818469547014,complete
10.0,0.130659125768,0.237917719247,0.106187759361,0.015148363759,0.515357142857,0.628571428571,0.791481296667,0.809049748898,complete
2.0,0.034182292411,0.133991819072,0.077639944981,-0.0137953606607,0.816071428571,0.655357142857,0.704208072629,1.1202944424,complete
3.0,0.0240758753428,0.196818572736,0.0357438832962,-0.0211966668681,0.458333333333,0.533333333333,0.781297935103,0.972994100295,complete
4.0,0.0953610739135,0.28844268512,0.0784842136813,0.0770521637297,0.465178571429,0.566071428571,0.790828125769,0.794593973987,complete
5.0,0.0944422911157,0.274508366415,0.0846470092593,0.0493851233249,0.409285714286,0.642857142857,0.809262902671,0.818866897143,complete
6.0,0.122360839702,0.292254359743,0.103565125825,0.0756085827749,0.540476190476,0.73869047619,0.789356765563,0.72377943427,complete
7.0,0.123271171767,0.276922924213,0.109390261702,0.0559718347462,0.386224489796,0.595918367347,0.779315274173,0.703791080432,complete
8.0,0.123678522287,0.259093989482,0.123334673153,0.0337493666607,0.433482142857,0.590306122449,0.776147876393,0.749304360096,complete
9.0,0.131728633322,0.257204877785,0.130830127571,0.031764543165,0.53253968254,0.632653061224,0.773353463966,0.737807459141,complete
10.0,0.154694699254,0.246416315581,0.149683026805,0.0193161693459,0.518928571429,0.660204081633,0.770759532497,0.773462371302,complete
2.0,0.00744734210973,0.123843532034,0.00170045279821,-0.00261652152788,0.673214285714,0.7,0.948065268065,0.958527788001,complete
3.0,0.00948165582453,0.188537751544,0.0150227681214,-0.0470914182947,0.55119047619,0.513095238095,0.875634218289,0.963923303835,complete
4.0,0.014746496062,0.190515249054,0.0211793339635,-0.0735828609785,0.490178571429,0.444642857143,0.851081697256,0.859151372009,complete
5.0,0.0269305818868,0.200381588874,0.0306573990067,-0.0736951729769,0.372142857143,0.368571428571,0.843635093415,0.907830214364,complete
6.0,0.0393375205792,0.191765497186,0.0244705117929,-0.0869988150499,0.358333333333,0.364285714286,0.877278965296,0.862220466999,complete
7.0,0.0779373615506,0.233167049393,0.0623841943588,-0.00832394811035,0.462755102041,0.489285714286,0.819437502099,0.862391887289,complete
8.0,0.0859134305121,0.229119294227,0.0699636560527,-0.0128067377429,0.431696428571,0.544897959184,0.813173416114,0.84557076337,complete
9.0,0.0974183117255,0.221807964817,0.0876877582141,-0.021093162102,0.411111111111,0.509693877551,0.805709442718,0.848091217703,complete
10.0,0.105131292957,0.213869444095,0.0931063644102,-0.0257559671305,0.464642857143,0.383673469388,0.799139339947,0.846889492165,complete
2.0,0.00320650546953,0.150375341655,0.00104916468697,0.0417331624695,0.716071428571,0.494642857143,0.961747024905,1.01808367072,complete
3.0,0.00451405278651,0.21328221436,-0.0171648280073,0.0567568900032,0.264285714286,0.670238095238,0.891961651917,0.686356932153,complete
4.0,0.0400662423674,0.250059808755,0.0305833932339,0.0351267259024,0.132142857143,0.495535714286,0.93070248815,0.788676212501,complete
5.0,0.0729483720534,0.272126343064,0.0576172974185,0.0622344056609,0.492857142857,0.585,0.863348555754,0.752649882621,complete
6.0,0.115337882908,0.275170316102,0.0891214194361,0.0628563511277,0.603571428571,0.538095238095,0.794214345658,0.719893370193,complete
7.0,0.130118785943,0.272434069655,0.106554173401,0.0627357580905,0.630612244898,0.695918367347,0.759018147105,0.715119709493,complete
8.0,0.140667803396,0.273646488259,0.116615753913,0.0629058626672,0.703125,0.739795918367,0.753932552561,0.700708339213,complete
9.0,0.147928214201,0.279472676492,0.108675844535,0.0724187020328,0.671825396825,0.742346938776,0.773809181977,0.689957068029,complete
10.0,0.150688837709,0.275045405174,0.112069344871,0.0739485665238,0.6425,0.691326530612,0.77661568324,0.680214432537,complete
2.0,0.0345941795331,0.124441341062,0.0829823569178,-0.0398669270151,0.776785714286,0.616071428571,0.683283032757,1.2136523126,complete
3.0,0.0349977177415,0.1262295804,0.0703137754299,-0.139843310574,0.642857142857,0.228571428571,0.802463126844,0.963923303835,complete
4.0,0.0469405510172,0.249505887144,0.0433623301099,0.00341809248968,0.684821428571,0.698214285714,0.865069133494,0.914563138644,complete
5.0,0.100209454339,0.237460636888,0.0953249270638,-0.0135164948437,0.354285714286,0.570714285714,0.787022073366,0.859304768607,complete
6.0,0.102212196278,0.26379216461,0.101554295972,0.0353062371948,0.3875,0.520833333333,0.771383719208,0.761668559017,complete
7.0,0.116369295412,0.244721516578,0.111989220994,2.13444215525e-05,0.366326530612,0.363265306122,0.774122985854,0.831238157371,complete
8.0,0.144150221034,0.258157822812,0.148723568886,0.0216773750745,0.433928571429,0.420408163265,0.749304360096,0.8150246931,complete
9.0,0.147555173102,0.248677596904,0.113827297627,0.0110950896662,0.359126984127,0.323469387755,0.809355186803,0.839888293512,complete
10.0,0.15701202553,0.252005541446,0.124169827802,0.0175265840191,0.323571428571,0.380102040816,0.811302114569,0.830221986202,complete
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.414285714286,0.0,0.524735615262,gmm-diag
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.734523809524,0.0,0.315663716814,gmm-diag
4.0,1.0,0.696548916482,1.0,0.825884024154,1.0,0.810714285714,0.0,0.207121651987,gmm-diag
5.0,0.813850181955,0.780506839405,0.835480894211,0.847270859073,0.79,0.882857142857,0.132434029044,0.127884768504,gmm-diag
6.0,1.0,0.940012001275,1.0,0.989600878208,1.0,0.935119047619,0.0,0.059748235178,gmm-diag
7.0,0.821823376013,0.82182337552,0.802105627834,0.802105627834,0.788265306122,0.788265306122,0.148216230218,0.148216230218,gmm-diag
8.0,0.911422454796,0.832033460684,0.902881662329,0.815098488541,0.983035714286,0.993367346939,0.0411909129392,0.0870100183434,gmm-diag
9.0,0.753325798669,0.748348711992,0.631367175433,0.715343826719,0.859126984127,0.986734693878,0.200060206648,0.134892531134,gmm-diag
10.0,0.585555400585,0.571583318264,0.274609856025,0.333887470332,0.736785714286,0.955102040816,0.502277544555,0.433805628167,gmm-diag
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.582142857143,0.0,0.524735615262,gmm-diag
3.0,1.0,0.528137691733,1.0,0.665935794678,1.0,0.830952380952,0.0,0.315663716814,gmm-diag
4.0,1.0,0.696548916482,1.0,0.825884024154,1.0,0.858928571429,0.0,0.207121651987,gmm-diag
5.0,0.813850181612,0.780506839405,0.835480894211,0.847270859073,0.825714285714,0.881428571429,0.132434029044,0.127884768504,gmm-diag
6.0,1.0,0.940012001299,1.0,0.989600878208,1.0,0.947619047619,0.0,0.059748235178,gmm-diag
7.0,0.867238626936,0.86723862679,0.874825322341,0.874825322341,0.835204081633,0.835204081633,0.111398185769,0.111398185769,gmm-diag
8.0,0.866301383247,0.874114255974,0.854228892171,0.885224273624,0.923214285714,0.994387755102,0.0657203330041,0.0522985748554,gmm-diag
9.0,0.741148872275,0.708444521575,0.605063453726,0.622879351941,0.793650793651,0.973469387755,0.230593313357,0.196414462563,gmm-diag
10.0,0.65044536527,0.717339796815,0.500186003909,0.692528356929,0.738214285714,0.979591836735,0.283347601368,0.145502822324,gmm-diag
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.446428571429,0.0,0.524735615262,gmm-diag
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.75,0.0,0.315663716814,gmm-diag
4.0,1.0,0.696548916482,1.0,0.825884024154,1.0,0.850892857143,0.0,0.207121651987,gmm-diag
5.0,1.0,0.855797973971,1.0,0.968059149078,1.0,0.914285714286,0.0,0.128895715291,gmm-diag
6.0,1.0,0.940012001417,1.0,0.989600878208,1.0,0.958333333333,0.0,0.059748235178,gmm-diag
7.0,0.821316815673,1.0,0.801243479878,1.0,0.847959183673,1.0,0.148688256429,0.0,gmm-diag
8.0,0.692759120001,0.840197773635,0.50787025869,0.829123809744,0.800892857143,0.995918367347,0.411909129392,0.0796049103993,gmm-diag
9.0,0.705807695612,0.676641073695,0.445257807561,0.555408608973,0.860714285714,0.947959183673,0.360928664385,0.236517647495,gmm-diag
10.0,0.623767107521,0.567942115117,0.307818207754,0.321631777627,0.786071428571,0.930612244898,0.472546317703,0.473447263971,gmm-diag
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.451785714286,0.0,0.524735615262,gmm-diag
3.0,1.0,0.528137691733,1.0,0.665935794678,1.0,0.67380952381,0.0,0.315663716814,gmm-diag
4.0,1.0,0.696548917081,1.0,0.825884024154,1.0,0.769642857143,0.0,0.207121651987,gmm-diag
5.0,0.825934907964,0.828182311123,0.84955859466,0.951658161141,0.757142857143,0.855,0.125357401538,0.135972342797,gmm-diag
6.0,0.97061949604,0.912367634966,0.983578572277,0.973183127581,0.996428571429,0.941666666667,0.00680061213408,0.066548847312,gmm-diag
7.0,0.782316532641,0.972326365081,0.757180817231,0.983574154251,0.84387755102,0.99693877551,0.171345514552,0.00660836695241,gmm-diag
8.0,0.904220787262,0.803159030273,0.919484427589,0.79179585695,0.963392857143,0.990306122449,0.0411909129392,0.10737406519,gmm-diag
9.0,0.701411836525,0.614442267088,0.507283262607,0.408146904051,0.854761904762,0.970918367347,0.368220152554,0.436122136132,gmm-diag
10.0,0.63007200317,0.557202702185,0.40347241814,0.329775190177,0.808928571429,0.886734693878,0.372090808792,0.434256101302,gmm-diag
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.380357142857,0.0,0.524735615262,gmm-diag
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.697619047619,0.0,0.315663716814,gmm-diag
4.0,1.0,0.696548917081,1.0,0.825884024154,1.0,0.74375,0.0,0.207121651987,gmm-diag
5.0,0.813850181483,0.780506839752,0.835480894211,0.847270859073,0.725,0.807857142857,0.132434029044,0.127884768504,gmm-diag
6.0,1.0,0.940012001346,1.0,0.989600878208,1.0,0.905952380952,0.0,0.059748235178,gmm-diag
7.0,0.880342391821,0.880342391732,0.887752511314,0.887752511314,0.797959183673,0.797959183673,0.104317792606,0.104317792606,gmm-diag
8.0,0.903316077678,0.873721000747,0.921465040331,0.895300354781,0.94375,0.970918367347,0.0384139974601,0.0513729363624,gmm-diag
9.0,0.684411605712,0.723169416443,0.470156967353,0.675827927565,0.778174603175,0.957142857143,0.353181458205,0.163602765801,gmm-diag
10.0,0.605288633914,0.737783906339,0.385711633039,0.743140774869,0.6875,0.969897959184,0.466239693825,0.121177273081,gmm-diag
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.576785714286,0.0,0.524735615262,gmm-diag
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.795238095238,0.0,0.315663716814,gmm-diag
4.0,1.0,0.696548915883,1.0,0.825884024154,1.0,0.83125,0.0,0.207121651987,gmm-diag
5.0,0.814683620393,0.852931194022,0.836476572358,0.966878926529,0.870714285714,0.915,0.131928555651,0.129401188684,gmm-diag
6.0,0.996949976283,0.93714222363,0.99881848272,0.9884194577,1.0,0.950595238095,0.000485758009577,0.0602339931875,gmm-diag
7.0,0.792893106804,0.792893106386,0.756633704873,0.756633704873,0.876020408163,0.876020408163,0.175121724239,0.175121724239,gmm-diag
8.0,0.853648156659,0.802764141109,0.834347095038,0.767032201355,0.921428571429,0.985714285714,0.0745138986877,0.114779173134,gmm-diag
9.0,0.68130039296,0.651454534503,0.483440456831,0.49732641387,0.781746031746,0.95306122449,0.301685323009,0.283456602585,gmm-diag
10.0,0.62127152574,0.630513134628,0.352038708005,0.512345156318,0.643928571429,0.954081632653,0.45047313413,0.254517320784,gmm-diag
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.516071428571,0.0,0.524735615262,gmm-diag
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.772619047619,0.0,0.315663716814,gmm-diag
4.0,1.0,0.6965489175,1.0,0.825884024154,1.0,0.852678571429,0.0,0.207121651987,gmm-diag
5.0,0.813850181826,0.780506839926,0.835480894211,0.847270859073,0.81,0.915,0.132434029044,0.127884768504,gmm-diag
6.0,1.0,0.940012001346,1.0,0.989600878208,1.0,0.982738095238,0.0,0.059748235178,gmm-diag
7.0,0.812068263497,1.0,0.785101534061,1.0,0.938265306122,1.0,0.157656754436,0.0,gmm-diag
8.0,0.927744728467,0.810296569076,0.934610658309,0.788315811163,0.987053571429,0.994387755102,0.02915761253,0.103671511218,gmm-diag
9.0,0.72668811157,0.693724095202,0.512124551777,0.61420389095,0.709126984127,0.969897959184,0.320825479453,0.197781616595,gmm-diag
10.0,0.670649803824,0.6429703037,0.400681417063,0.536350715348,0.646428571429,0.965816326531,0.389659261023,0.242354546162,gmm-diag
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.328571428571,0.0,0.524735615262,gmm-diag
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.533333333333,0.0,0.315663716814,gmm-diag
4.0,0.762736469545,0.696548916482,0.699595929496,0.825884024154,0.675892857143,0.645535714286,0.143640210599,0.207121651987,gmm-diag
5.0,0.813850181612,0.780506840012,0.835480894211,0.847270859073,0.655714285714,0.83,0.132434029044,0.127884768504,gmm-diag
6.0,1.0,0.940012001251,1.0,0.989600878208,1.0,0.95,0.0,0.059748235178,gmm-diag
7.0,0.86645242417,0.866452423777,0.879047884263,0.879047884263,0.862755102041,0.862755102041,0.110926159558,0.110926159558,gmm-diag
8.0,0.862963541971,0.869109016769,0.864115162325,0.888960981369,0.922321428571,0.991326530612,0.0634062367716,0.0532242133484,gmm-diag
9.0,0.691166274811,0.815263881425,0.505249665425,0.83878524933,0.782936507937,0.989795918367,0.326749813591,0.0751934717469,gmm-diag
10.0,0.629054815938,0.668555556858,0.417802366809,0.58187218224,0.810714285714,0.969387755102,0.358576614768,0.217578523785,gmm-diag
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.296428571429,0.0,0.524735615262,gmm-diag
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.570238095238,0.0,0.315663716814,gmm-diag
4.0,1.0,0.696548917081,1.0,0.825884024154,1.0,0.729464285714,0.0,0.207121651987,gmm-diag
5.0,0.813850181998,0.855797974028,0.835480894211,0.968059149078,0.742857142857,0.824285714286,0.132434029044,0.128895715291,gmm-diag
6.0,1.0,0.940012001275,1.0,0.989600878208,1.0,0.954166666667,0.0,0.059748235178,gmm-diag
7.0,0.852008064597,0.852008064278,0.849592652833,0.849592652833,0.857653061224,0.857653061224,0.123198841041,0.123198841041,gmm-diag
8.0,0.882257103217,0.856490805567,0.872777438547,0.859666276694,0.936607142857,0.991836734694,0.0564639480739,0.0647946945111,gmm-diag
9.0,0.725420083868,0.693493697703,0.494130416732,0.60199328272,0.830555555556,0.963265306122,0.277532268448,0.204617386754,gmm-diag
10.0,0.629207701087,0.604111044918,0.338396399606,0.434033045732,0.673214285714,0.901020408163,0.468492059495,0.31848450583,gmm-diag
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.282142857143,0.0,0.524735615262,gmm-diag
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.604761904762,0.0,0.315663716814,gmm-diag
4.0,1.0,0.696548916482,1.0,0.825884024154,1.0,0.735714285714,0.0,0.207121651987,gmm-diag
5.0,0.813850181526,0.8557979738,0.835480894211,0.968059149078,0.735,0.867142857143,0.132434029044,0.128895715291,gmm-diag
6.0,1.0,0.940012001251,1.0,0.989600878208,1.0,0.947023809524,0.0,0.059748235178,gmm-diag
7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,gmm-diag
8.0,0.891633915664,0.810423597114,0.879424937485,0.774953692214,0.985267857143,0.985204081633,0.0513729363624,0.109225342176,gmm-diag
9.0,0.731716033056,0.727768228718,0.599768840254,0.673910629139,0.827777777778,0.983163265306,0.236973365505,0.158589867684,gmm-diag
10.0,0.678765296141,0.639762676545,0.514317343574,0.513591689646,0.857857142857,0.967857142857,0.278842870027,0.257220159588,gmm-diag
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.473214285714,0.0,0.524735615262,gmm-diag
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.72380952381,0.0,0.315663716814,gmm-diag
4.0,1.0,0.696548916482,1.0,0.825884024154,1.0,0.816964285714,0.0,0.207121651987,gmm-diag
5.0,0.813850181697,0.8557979738,0.835480894211,0.968059149078,0.834285714286,0.899285714286,0.132434029044,0.128895715291,gmm-diag
6.0,1.0,0.940012001393,1.0,0.989600878208,1.0,0.972619047619,0.0,0.059748235178,gmm-diag
7.0,0.808376285702,0.808376285898,0.77844086602,0.77844086602,0.868367346939,0.868367346939,0.161432964123,0.161432964123,gmm-diag
8.0,0.9092212107,0.816006493308,0.899503537234,0.788676111903,0.975892857143,0.983163265306,0.0425793706787,0.101820234232,gmm-diag
9.0,0.69568396036,0.688760248722,0.459659487745,0.591020805734,0.78253968254,0.979591836735,0.358650074332,0.210541720891,gmm-diag
10.0,0.649669599655,0.564240280752,0.394177145744,0.316679330227,0.837857142857,0.922448979592,0.354071883426,0.461284489349,gmm-diag
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.498214285714,0.0,0.524735615262,gmm-diag
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.692857142857,0.0,0.315663716814,gmm-diag
4.0,0.772002128516,0.668616435881,0.823536498866,0.80837583856,0.583035714286,0.766071428571,0.137184470797,0.214653348423,gmm-diag
5.0,0.792994217296,0.828182430855,0.81865132364,0.951595372525,0.686428571429,0.880714285714,0.13951065655,0.135972342797,gmm-diag
6.0,0.970619511303,0.912367696271,0.983515811225,0.9731203389,0.998214285714,0.965476190476,0.00680061213408,0.066548847312,gmm-diag
7.0,0.810717299386,0.810717299584,0.805429989608,0.805429989608,0.868367346939,0.868367346939,0.150576361273,0.150576361273,gmm-diag
8.0,0.888684832856,0.820074591321,0.89600887046,0.815827102661,0.979464285714,0.99693877551,0.0485960208833,0.0907125723155,gmm-diag
9.0,0.681782818496,0.628643845086,0.42327700665,0.430230854326,0.781349206349,0.962755102041,0.390094617063,0.429742083984,gmm-diag
10.0,0.613307519136,0.718842734009,0.399853247655,0.688377311499,0.711428571429,0.988775510204,0.403623928181,0.151809446202,gmm-diag
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.5,0.0,0.524735615262,gmm-diag
3.0,1.0,0.528137691733,1.0,0.665935794678,1.0,0.754761904762,0.0,0.315663716814,gmm-diag
4.0,0.762736469445,0.696548917081,0.699595929496,0.825884024154,0.695535714286,0.805357142857,0.143640210599,0.207121651987,gmm-diag
5.0,0.813850182041,0.780506839926,0.835480894211,0.847270859073,0.737857142857,0.865,0.132434029044,0.127884768504,gmm-diag
6.0,1.0,0.940012001227,1.0,0.989600878208,1.0,0.950595238095,0.0,0.059748235178,gmm-diag
7.0,0.870615892018,0.87061589197,0.889133041014,0.889133041014,0.829591836735,0.829591836735,0.108094002293,0.108094002293,gmm-diag
8.0,0.885884807427,0.877400431725,0.896557018462,0.899531736376,0.966964285714,0.992857142857,0.0495216593763,0.0490588401298,gmm-diag
9.0,0.759491032817,0.767386075352,0.681058212634,0.758374475125,0.838888888889,0.985714285714,0.171805689991,0.114385220657,gmm-diag
10.0,0.662806834439,0.62622250152,0.419887126755,0.444734899984,0.783214285714,0.961224489796,0.387857368486,0.379298378938,gmm-diag
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.417857142857,0.0,0.524735615262,gmm-diag
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.65119047619,0.0,0.315663716814,gmm-diag
4.0,0.989539312313,0.696548917081,0.996110621877,0.825884024154,0.999107142857,0.719642857143,0.00161393495055,0.207121651987,gmm-diag
5.0,0.806397024328,0.855797973686,0.832008976802,0.968059149078,0.702142857143,0.849285714286,0.133950449224,0.128895715291,gmm-diag
6.0,0.992272138277,0.940012001251,0.996445734917,0.989600878208,0.999404761905,0.921428571429,0.00145727402873,0.059748235178,gmm-diag
7.0,0.822170538973,0.826477017744,0.810261191253,0.809921460835,0.797448979592,0.797959183673,0.144440020531,0.14396799432,gmm-diag
